rang,source_package,path,file_name,extension,document_type,size_kb,active_package,qa_status,online_target,notes
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/daten/rang15_content_index.json,rang15_content_index.json,json,Sonstiges,5.5,ja,Import pruefen,/downloads/rang-15/rang15_content_index.json,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/daten/toolcards_rang15.json,toolcards_rang15.json,json,Toolkarten,1.7,ja,Import pruefen,/downloads/rang-15/toolcards_rang15.json,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/00_Bestands-und-Nachlieferliste_Rang15.md,00_Bestands-und-Nachlieferliste_Rang15.md,md,Sonstiges,2.8,ja,Import pruefen,/downloads/rang-15/00_Bestands-und-Nachlieferliste_Rang15.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/01_Portalstartseite_Migration-und-Vielfalt.md,01_Portalstartseite_Migration-und-Vielfalt.md,md,Portalstartseite,9.0,ja,Import pruefen,/downloads/rang-15/01_Portalstartseite_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/02_Konzeptpapier_Migration-und-Vielfalt.md,02_Konzeptpapier_Migration-und-Vielfalt.md,md,Konzeptpapier,13.1,ja,Import pruefen,/downloads/rang-15/02_Konzeptpapier_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/03_Gesamtdossier_Migration-und-Vielfalt.md,03_Gesamtdossier_Migration-und-Vielfalt.md,md,Gesamtdossier,15.7,ja,Import pruefen,/downloads/rang-15/03_Gesamtdossier_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/04_Detailkonzept_Migration-als-Wirkungsfeld.md,04_Detailkonzept_Migration-als-Wirkungsfeld.md,md,Detailkonzept,15.3,ja,Import pruefen,/downloads/rang-15/04_Detailkonzept_Migration-als-Wirkungsfeld.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/05_Detailkonzept_Integration-als-Infrastruktur.md,05_Detailkonzept_Integration-als-Infrastruktur.md,md,Detailkonzept,15.0,ja,Import pruefen,/downloads/rang-15/05_Detailkonzept_Integration-als-Infrastruktur.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.md,06_Detailkonzept_Vielfalt-als-Resilienzfaktor.md,md,Detailkonzept,14.8,ja,Import pruefen,/downloads/rang-15/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.md,07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.md,md,Detailkonzept,14.5,ja,Import pruefen,/downloads/rang-15/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.md,08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.md,md,Detailkonzept,14.5,ja,Import pruefen,/downloads/rang-15/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.md,09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.md,md,Detailkonzept,14.3,ja,Import pruefen,/downloads/rang-15/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.md,10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.md,md,Detailkonzept,14.2,ja,Import pruefen,/downloads/rang-15/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.md,11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.md,md,Detailkonzept,14.4,ja,Import pruefen,/downloads/rang-15/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/12_Detailkonzept_Diskurs-Medien-Polarisierung.md,12_Detailkonzept_Diskurs-Medien-Polarisierung.md,md,Detailkonzept,14.4,ja,Import pruefen,/downloads/rang-15/12_Detailkonzept_Diskurs-Medien-Polarisierung.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/13_Detailkonzept_Kommunale-Integrationsarchitektur.md,13_Detailkonzept_Kommunale-Integrationsarchitektur.md,md,Detailkonzept,14.3,ja,Import pruefen,/downloads/rang-15/13_Detailkonzept_Kommunale-Integrationsarchitektur.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/14_Wirkungsindikatoren_Migration-und-Vielfalt.md,14_Wirkungsindikatoren_Migration-und-Vielfalt.md,md,Sonstiges,10.1,ja,Import pruefen,/downloads/rang-15/14_Wirkungsindikatoren_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/15_Toolkarten_Migration-und-Vielfalt.md,15_Toolkarten_Migration-und-Vielfalt.md,md,Toolkarten,2.5,ja,Import pruefen,/downloads/rang-15/15_Toolkarten_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.md,16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.md,md,Politische Anschlussfaehigkeit,6.0,ja,Import pruefen,/downloads/rang-15/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/17_SDG-SDGplus-Block_Migration-und-Vielfalt.md,17_SDG-SDGplus-Block_Migration-und-Vielfalt.md,md,SDG-/SDG+-Block,4.0,ja,Import pruefen,/downloads/rang-15/17_SDG-SDGplus-Block_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.md,18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.md,md,Quellen/Glossar,3.0,ja,Import pruefen,/downloads/rang-15/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/README_Rang15_Migration-und-Vielfalt.md,README_Rang15_Migration-und-Vielfalt.md,md,Sonstiges,1.0,ja,Import pruefen,/downloads/rang-15/README_Rang15_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/markdown/WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.md,WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.md,md,Gesamtpaket,213.1,ja,Import pruefen,/downloads/rang-15/WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.md,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/00_Bestands-und-Nachlieferliste_Rang15.html,00_Bestands-und-Nachlieferliste_Rang15.html,html,Sonstiges,4.0,ja,Import pruefen,/downloads/rang-15/00_Bestands-und-Nachlieferliste_Rang15.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/01_Portalstartseite_Migration-und-Vielfalt.html,01_Portalstartseite_Migration-und-Vielfalt.html,html,Portalstartseite,10.0,ja,Import pruefen,/downloads/rang-15/01_Portalstartseite_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/02_Konzeptpapier_Migration-und-Vielfalt.html,02_Konzeptpapier_Migration-und-Vielfalt.html,html,Konzeptpapier,14.3,ja,Import pruefen,/downloads/rang-15/02_Konzeptpapier_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/03_Gesamtdossier_Migration-und-Vielfalt.html,03_Gesamtdossier_Migration-und-Vielfalt.html,html,Gesamtdossier,16.9,ja,Import pruefen,/downloads/rang-15/03_Gesamtdossier_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/04_Detailkonzept_Migration-als-Wirkungsfeld.html,04_Detailkonzept_Migration-als-Wirkungsfeld.html,html,Detailkonzept,16.8,ja,Import pruefen,/downloads/rang-15/04_Detailkonzept_Migration-als-Wirkungsfeld.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/05_Detailkonzept_Integration-als-Infrastruktur.html,05_Detailkonzept_Integration-als-Infrastruktur.html,html,Detailkonzept,16.5,ja,Import pruefen,/downloads/rang-15/05_Detailkonzept_Integration-als-Infrastruktur.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.html,06_Detailkonzept_Vielfalt-als-Resilienzfaktor.html,html,Detailkonzept,16.2,ja,Import pruefen,/downloads/rang-15/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.html,07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.html,html,Detailkonzept,15.9,ja,Import pruefen,/downloads/rang-15/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.html,08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.html,html,Detailkonzept,15.9,ja,Import pruefen,/downloads/rang-15/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.html,09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.html,html,Detailkonzept,15.7,ja,Import pruefen,/downloads/rang-15/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.html,10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.html,html,Detailkonzept,15.6,ja,Import pruefen,/downloads/rang-15/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.html,11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.html,html,Detailkonzept,15.8,ja,Import pruefen,/downloads/rang-15/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/12_Detailkonzept_Diskurs-Medien-Polarisierung.html,12_Detailkonzept_Diskurs-Medien-Polarisierung.html,html,Detailkonzept,15.9,ja,Import pruefen,/downloads/rang-15/12_Detailkonzept_Diskurs-Medien-Polarisierung.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/13_Detailkonzept_Kommunale-Integrationsarchitektur.html,13_Detailkonzept_Kommunale-Integrationsarchitektur.html,html,Detailkonzept,15.7,ja,Import pruefen,/downloads/rang-15/13_Detailkonzept_Kommunale-Integrationsarchitektur.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/14_Wirkungsindikatoren_Migration-und-Vielfalt.html,14_Wirkungsindikatoren_Migration-und-Vielfalt.html,html,Sonstiges,11.3,ja,Import pruefen,/downloads/rang-15/14_Wirkungsindikatoren_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/15_Toolkarten_Migration-und-Vielfalt.html,15_Toolkarten_Migration-und-Vielfalt.html,html,Toolkarten,3.2,ja,Import pruefen,/downloads/rang-15/15_Toolkarten_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.html,16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.html,html,Politische Anschlussfaehigkeit,6.8,ja,Import pruefen,/downloads/rang-15/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/17_SDG-SDGplus-Block_Migration-und-Vielfalt.html,17_SDG-SDGplus-Block_Migration-und-Vielfalt.html,html,SDG-/SDG+-Block,4.8,ja,Import pruefen,/downloads/rang-15/17_SDG-SDGplus-Block_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.html,18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.html,html,Quellen/Glossar,3.8,ja,Import pruefen,/downloads/rang-15/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/README_Rang15_Migration-und-Vielfalt.html,README_Rang15_Migration-und-Vielfalt.html,html,Sonstiges,1.7,ja,Import pruefen,/downloads/rang-15/README_Rang15_Migration-und-Vielfalt.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/index.html,index.html,html,Sonstiges,2.8,ja,Import pruefen,/downloads/rang-15/index.html,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/onlinefassungen/style.css,style.css,css,Sonstiges,1.5,ja,Import pruefen,/downloads/rang-15/style.css,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/00_Bestands-und-Nachlieferliste_Rang15.pdf,00_Bestands-und-Nachlieferliste_Rang15.pdf,pdf,Sonstiges,45.0,ja,Import pruefen,/downloads/rang-15/00_Bestands-und-Nachlieferliste_Rang15.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/01_Portalstartseite_Migration-und-Vielfalt.pdf,01_Portalstartseite_Migration-und-Vielfalt.pdf,pdf,Portalstartseite,51.5,ja,Import pruefen,/downloads/rang-15/01_Portalstartseite_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/02_Konzeptpapier_Migration-und-Vielfalt.pdf,02_Konzeptpapier_Migration-und-Vielfalt.pdf,pdf,Konzeptpapier,55.3,ja,Import pruefen,/downloads/rang-15/02_Konzeptpapier_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/03_Gesamtdossier_Migration-und-Vielfalt.pdf,03_Gesamtdossier_Migration-und-Vielfalt.pdf,pdf,Gesamtdossier,58.0,ja,Import pruefen,/downloads/rang-15/03_Gesamtdossier_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/04_Detailkonzept_Migration-als-Wirkungsfeld.pdf,04_Detailkonzept_Migration-als-Wirkungsfeld.pdf,pdf,Detailkonzept,56.5,ja,Import pruefen,/downloads/rang-15/04_Detailkonzept_Migration-als-Wirkungsfeld.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/05_Detailkonzept_Integration-als-Infrastruktur.pdf,05_Detailkonzept_Integration-als-Infrastruktur.pdf,pdf,Detailkonzept,56.8,ja,Import pruefen,/downloads/rang-15/05_Detailkonzept_Integration-als-Infrastruktur.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.pdf,06_Detailkonzept_Vielfalt-als-Resilienzfaktor.pdf,pdf,Detailkonzept,56.4,ja,Import pruefen,/downloads/rang-15/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.pdf,07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.pdf,pdf,Detailkonzept,56.0,ja,Import pruefen,/downloads/rang-15/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.pdf,08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.pdf,pdf,Detailkonzept,56.3,ja,Import pruefen,/downloads/rang-15/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.pdf,09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.pdf,pdf,Detailkonzept,56.1,ja,Import pruefen,/downloads/rang-15/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.pdf,10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.pdf,pdf,Detailkonzept,56.0,ja,Import pruefen,/downloads/rang-15/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.pdf,11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.pdf,pdf,Detailkonzept,56.1,ja,Import pruefen,/downloads/rang-15/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/12_Detailkonzept_Diskurs-Medien-Polarisierung.pdf,12_Detailkonzept_Diskurs-Medien-Polarisierung.pdf,pdf,Detailkonzept,56.1,ja,Import pruefen,/downloads/rang-15/12_Detailkonzept_Diskurs-Medien-Polarisierung.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/13_Detailkonzept_Kommunale-Integrationsarchitektur.pdf,13_Detailkonzept_Kommunale-Integrationsarchitektur.pdf,pdf,Detailkonzept,56.0,ja,Import pruefen,/downloads/rang-15/13_Detailkonzept_Kommunale-Integrationsarchitektur.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/14_Wirkungsindikatoren_Migration-und-Vielfalt.pdf,14_Wirkungsindikatoren_Migration-und-Vielfalt.pdf,pdf,Sonstiges,52.6,ja,Import pruefen,/downloads/rang-15/14_Wirkungsindikatoren_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/15_Toolkarten_Migration-und-Vielfalt.pdf,15_Toolkarten_Migration-und-Vielfalt.pdf,pdf,Toolkarten,45.2,ja,Import pruefen,/downloads/rang-15/15_Toolkarten_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.pdf,16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.pdf,pdf,Politische Anschlussfaehigkeit,48.5,ja,Import pruefen,/downloads/rang-15/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/17_SDG-SDGplus-Block_Migration-und-Vielfalt.pdf,17_SDG-SDGplus-Block_Migration-und-Vielfalt.pdf,pdf,SDG-/SDG+-Block,46.6,ja,Import pruefen,/downloads/rang-15/17_SDG-SDGplus-Block_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.pdf,18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.pdf,pdf,Quellen/Glossar,45.7,ja,Import pruefen,/downloads/rang-15/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/README_Rang15_Migration-und-Vielfalt.pdf,README_Rang15_Migration-und-Vielfalt.pdf,pdf,Sonstiges,43.6,ja,Import pruefen,/downloads/rang-15/README_Rang15_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
15,WÖk_Rang15_Migration-und-Vielfalt_Gesamtpaket_v1.0.zip,rang15_migration_vielfalt_paket/pdf/WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.pdf,WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.pdf,pdf,Gesamtpaket,259.3,ja,Import pruefen,/downloads/rang-15/WÖk_Rang15_Gesamtpaket_Migration-und-Vielfalt.pdf,Aus aktivem Rangpaket erkannt.
16,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0.zip,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0/README.md,README.md,md,Gesamtpaket,0.8,ja,Import pruefen,/downloads/rang-16/README.md,Aus aktivem Rangpaket erkannt.
16,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0.zip,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0/pdf/00_portalstartseite.pdf,00_portalstartseite.pdf,pdf,Gesamtpaket,7.6,ja,Import pruefen,/downloads/rang-16/00_portalstartseite.pdf,Aus aktivem Rangpaket erkannt.
16,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0.zip,WÖk_Rang16_Sicherheit-Resilienz_Gesamtpaket_v1.0/pdf/01_bestands_und_nachlieferliste.pdf,01_bestands_und_nachlieferliste.pdf,pdf,Gesamtpaket,6.3,ja,Import pruefen,/downloads/rang-16/01_bestands_und_nachlieferliste.pdf,Aus aktivem Rangpaket erkannt.
