source,href,target,triage
bibliothek/eintraege/woemm-2-0/lesen/index.html,21-10-risiko-resilienz-und-compliance/#erweiterung-womm-2-0-kontinuitat-high-reliability-und-wirkun,bibliothek/eintraege/woemm-2-0/lesen/21-10-risiko-resilienz-und-compliance/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,22-11-daten-messung-und-controlling/#erweiterung-womm-2-0-datenprodukte-ki-und-agentische-systeme,bibliothek/eintraege/woemm-2-0/lesen/22-11-daten-messung-und-controlling/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,24-13-die-wirkungsrealisierungsarchitektur/#13-2-die-verantwortungskette,bibliothek/eintraege/woemm-2-0/lesen/24-13-die-wirkungsrealisierungsarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,24-13-die-wirkungsrealisierungsarchitektur/#13-3-reifegrade-der-realisierung,bibliothek/eintraege/woemm-2-0/lesen/24-13-die-wirkungsrealisierungsarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,25-14-strategische-vorausschau-und-entscheidungsintelligenz/#14-2-entscheidungsklassen,bibliothek/eintraege/woemm-2-0/lesen/25-14-strategische-vorausschau-und-entscheidungsintelligenz/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,25-14-strategische-vorausschau-und-entscheidungsintelligenz/#14-3-entscheidungsprotokoll,bibliothek/eintraege/woemm-2-0/lesen/25-14-strategische-vorausschau-und-entscheidungsintelligenz/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,26-15-business-architecture-capabilities-und-zielarchitektur/#15-1-wirkungs-capabilities,bibliothek/eintraege/woemm-2-0/lesen/26-15-business-architecture-capabilities-und-zielarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,26-15-business-architecture-capabilities-und-zielarchitektur/#15-2-capability-to-impact-mapping,bibliothek/eintraege/woemm-2-0/lesen/26-15-business-architecture-capabilities-und-zielarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,26-15-business-architecture-capabilities-und-zielarchitektur/#15-3-architekturprinzipien,bibliothek/eintraege/woemm-2-0/lesen/26-15-business-architecture-capabilities-und-zielarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,29-18-change-adoption-menschen-skills-und-wissen/#18-3-wissensmanagement,bibliothek/eintraege/woemm-2-0/lesen/29-18-change-adoption-menschen-skills-und-wissen/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,30-19-portfolios-programme-projekte-und-impact-benefits-realiza/#19-2-portfolio-und-programmarchitektur,bibliothek/eintraege/woemm-2-0/lesen/30-19-portfolios-programme-projekte-und-impact-benefits-realiza/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,30-19-portfolios-programme-projekte-und-impact-benefits-realiza/#19-3-wirkungsrealisierungsplan,bibliothek/eintraege/woemm-2-0/lesen/30-19-portfolios-programme-projekte-und-impact-benefits-realiza/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,33-22-die-sechs-entscheidungstore/#22-2-verhaltnismassigkeit,bibliothek/eintraege/woemm-2-0/lesen/33-22-die-sechs-entscheidungstore/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,48-37-governance-und-rollen/#37-2-geschaftsleitung-und-wirkungsboard,bibliothek/eintraege/woemm-2-0/lesen/48-37-governance-und-rollen/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,48-37-governance-und-rollen/#37-3-drei-linien,bibliothek/eintraege/woemm-2-0/lesen/48-37-governance-und-rollen/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,48-37-governance-und-rollen/#37-4-beteiligungs-und-widerspruchsraume,bibliothek/eintraege/woemm-2-0/lesen/48-37-governance-und-rollen/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,50-39-daten-mess-und-controllingarchitektur/#39-5-das-wirkungsdashboard,bibliothek/eintraege/woemm-2-0/lesen/50-39-daten-mess-und-controllingarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,52-41-womm-reifegradmodell/#41-1-reife-wird-feldweise-bewertet,bibliothek/eintraege/woemm-2-0/lesen/52-41-womm-reifegradmodell/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,53-42-einfuhrungsroadmap/#42-6-phase-5-transformation-jahr-23,bibliothek/eintraege/woemm-2-0/lesen/53-42-einfuhrungsroadmap/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,55-44-qualifizierungs-und-zertifizierungsarchitektur/#44-2-prufungsprinzip,bibliothek/eintraege/woemm-2-0/lesen/55-44-qualifizierungs-und-zertifizierungsarchitektur/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/woemm-2-0/lesen/index.html,63-f-quellen-und-bezugslinien/#einordnung,bibliothek/eintraege/woemm-2-0/lesen/63-f-quellen-und-bezugslinien/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/download-or-document-assets-downloads-woek-detailkonzept-verdraengung-gentrifizierung-teilhabe-v-2/lesen/index.html,03-3-systemelemente/#politische-anschlussfahigkeit-und-ausgestaltungsspielraum,bibliothek/eintraege/download-or-document-assets-downloads-woek-detailkonzept-verdraengung-gentrifizierung-teilhabe-v-2/lesen/03-3-systemelemente/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/eintraege/download-or-document-assets-downloads-woek-detailkonzept-kommunale-wohnwirkungspolitik-v0-1-2-pd/lesen/index.html,03-3-systemelemente/#politische-anschlussfahigkeit-und-ausgestaltungsspielraum,bibliothek/eintraege/download-or-document-assets-downloads-woek-detailkonzept-kommunale-wohnwirkungspolitik-v0-1-2-pd/lesen/03-3-systemelemente/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-wok-ausgangstexte-und-anschlussdokumente,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-externe-grundlagenliteratur,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-institutionelle-und-aktuelle-quellen,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-fuhrende-wok-interne-quellen,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-spieltheorie-kooperation-und-institutionen,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-verhaltensokonomie-und-psychologie,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-okonomische-bezugslinien-und-messrisiken,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,#wgs-aktuelle-lageberichte,bibliothek/wirkungsdilemmata-kooperation-sdgplus-gesamtstudie/index.html,REQUIRES_TARGET_SECTION_REVIEW
wirkungsradar/resonanz/deutschland-allein-ohnmacht/index.html,../../muster/#verantwortungsdiffusion,wirkungsradar/muster/index.html,REQUIRES_TARGET_SECTION_REVIEW
wirkungsradar/resonanz-kompass/deutschland-allein-ohnmacht/index.html,../../muster/#verantwortungsdiffusion,wirkungsradar/muster/index.html,REQUIRES_TARGET_SECTION_REVIEW
blog/wirkungsoekonomie-kein-parteiprogramm.html,../glossar.html#begriff-wirkungspfad,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#stranded-assets,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#versicherbarkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#immobilien,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#transitionsrisiko,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#physisches-klimarisiko,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#kapitalzugang,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#nachhaltigkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#sanierungsfahrplan,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#capex-plan,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#stranded-assets,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#versicherbarkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#epbd,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/stranded-assets-gebaeudebestand.html,../glossar.html#crrem,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/ki-souveraenitaet-statt-abhaengigkeit-fable-moment.html,#11-risiken-der-gegenbewegung,blog/ki-souveraenitaet-statt-abhaengigkeit-fable-moment.html,REQUIRES_TARGET_SECTION_REVIEW
blog/wenn-alle-von-wirkung-sprechen-foerderpolitik-wirkungsmanagement.html,../glossar.html#medikamenten-analogie,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/wenn-alle-von-wirkung-sprechen-foerderpolitik-wirkungsmanagement.html,../glossar.html#begriff-kausalitaet-zurechnung,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/wenn-alle-von-wirkung-sprechen-foerderpolitik-wirkungsmanagement.html,../glossar.html#begriff-nicht-kompensation,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/wenn-alle-von-wirkung-sprechen-foerderpolitik-wirkungsmanagement.html,../glossar.html#medikamenten-analogie,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/dossiers/wohnen.html,../../glossar.html#immobilien,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/dossiers/wohnen.html,../../glossar.html#stranded-assets,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/dossiers/wohnen.html,../../glossar.html#versicherbarkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
blog/dossiers/wohnen.html,../../glossar.html#transitionsrisiko,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#immobilien,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#versicherbarkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#stranded-assets,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#sanierungsfahrplan,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#capex-plan,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#physisches-klimarisiko,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#nachhaltigkeit,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/mieter.html,../glossar.html#kapitalzugang,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
fuer/landwirtschaft/index.html,#fragen,fuer/landwirtschaft/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/erleben/wirkungssteuer-beispiele/#apfel,erleben/wirkungssteuer-beispiele/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/fragen/#landwirtschaft-bio-automatisch-gut,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/erleben/wirkungssteuer-beispiele/#t-shirt,erleben/wirkungssteuer-beispiele/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/fragen/#landwirtschaft-essen-teurer,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/fragen/#landwirtschaft-konventionell-bestraft,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/landwirtschaft/index.html,/fragen/#landwirtschaft-importe,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/kommunen/mannheim-sdg-haushalt/index.html,/fragen/#warum-sdg-plus,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/kommunen/mannheim-sdg-haushalt/index.html,/fragen/#politik-kontakt,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
fuer/kommunen/mannheim-sdg-haushalt/index.html,/fragen/#unternehmen-testen,fragen/index.html,REQUIRES_TARGET_SECTION_REVIEW
pilot-starten/index.html,../downloads.html#kuratierte-lesepfade,downloads.html,REQUIRES_TARGET_SECTION_REVIEW
methodik/externe-quellen.html,../glossar.html#externe-quellen-glossar,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
methodik/daten-standards-regularien.html,../glossar.html#daten-standards-glossar,glossar.html,LEGACY_GLOSSARY_DISPATCH_REVIEW
downloads/index.html,#downloads,downloads/index.html,REQUIRES_TARGET_SECTION_REVIEW
downloads/rang-15-migration-vielfalt/index.html,#downloads,downloads/rang-15-migration-vielfalt/index.html,REQUIRES_TARGET_SECTION_REVIEW
downloads/rang-15-migration-vielfalt/index.html,#downloads,downloads/rang-15-migration-vielfalt/index.html,REQUIRES_TARGET_SECTION_REVIEW
